max_Tachometer,mean_Tachometer,var_Tachometer,std_Tachometer,rms_Tachometer,kurtosis_Tachometer,skew_Tachometer,ptp_Tachometer,max_Motor,mean_Motor,var_Motor,std_Motor,rms_Motor,kurtosis_Motor,skew_Motor,ptp_Motor,max_B1_Z,mean_B1_Z,var_B1_Z,std_B1_Z,rms_B1_Z,kurtosis_B1_Z,skew_B1_Z,ptp_B1_Z,max_B1_Y,mean_B1_Y,var_B1_Y,std_B1_Y,rms_B1_Y,kurtosis_B1_Y,skew_B1_Y,ptp_B1_Y,max_B1_X,mean_B1_X,var_B1_X,std_B1_X,rms_B1_X,kurtosis_B1_X,skew_B1_X,ptp_B1_X,max_B2_Z,mean_B2_Z,var_B2_Z,std_B2_Z,rms_B2_Z,kurtosis_B2_Z,skew_B2_Z,ptp_B2_Z,max_B2_Y,mean_B2_Y,var_B2_Y,std_B2_Y,rms_B2_Y,kurtosis_B2_Y,skew_B2_Y,ptp_B2_Y,max_B2_X,mean_B2_X,var_B2_X,std_B2_X,rms_B2_X,kurtosis_B2_X,skew_B2_X,ptp_B2_X,max_Gearbox,mean_Gearbox,var_Gearbox,std_Gearbox,rms_Gearbox,kurtosis_Gearbox,skew_Gearbox,ptp_Gearbox,fault_detected,fault_category,source_file
0.0025198752399999,0.000517534402771095,1.8682623695286695e-07,0.0004322340071684168,0.0006742908089277955,0.4912879484063577,0.2801356384543001,0.0033108054199999003,0.0126923358316831,-0.0017118004938264167,2.1116405387236887e-05,0.004595259011985819,0.004903740033678504,-0.01315424578897284,0.008710820335752871,0.0320990268415841,0.0604118971683168,0.006131720976430656,3.113117422131577e-05,0.005579531720612024,0.008290306167694621,1.0487485896635826,-0.003990227470384393,0.1020911074851484,0.0371574166336633,-0.00681474340356818,2.047991022974383e-05,0.004525473481277272,0.008180503522780236,4.7667455997192665,-0.0262692294124191,0.08419228926732661,0.0607778953299999,-0.015173549244752033,3.984940747319619e-05,0.006312638709224233,0.016434293539915587,6.155339248479706,-0.0018895924226727814,0.1374788002699999,0.6067814630693069,0.0010900116486370537,5.6853451202601194e-05,0.00754012275779388,0.007618502254168181,1231.4626376351878,20.418350158662577,0.6907772962376237,0.4417912184950495,-0.02249489614614445,6.433520625937747e-05,0.00802092303038606,0.023882117973186588,354.730356670227,7.405159783509924,0.554060386910891,0.6324751422376238,0.00983094125234201,0.00010869769288141,0.010425818571287819,0.014329867368137428,357.294608590139,6.3569424683338385,0.7171364126138614,0.0235878500499999,0.008060990767806149,5.09257335671816e-06,0.00225667307262664,0.008370910674196336,1.4611478616354496,0.09474767163949438,0.0294203022599999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 1.csv
0.0024974037099999,0.00048264050565180027,1.924732441843783e-07,0.00043871772722831515,0.0006522385314286513,0.4730737334127584,0.2548498011388164,0.0037714717849999004,0.0130255437227722,-0.0016885962665219615,2.1184370628904468e-05,0.004602648219113043,0.004902624601192342,-0.020253253984824582,0.011518374201183672,0.0296925254059405,0.0507295646633663,0.006200588769010018,3.2302409393215404e-05,0.005683520862389387,0.00841128471017291,0.9190737589367659,-0.049629122421890756,0.1033524075049504,0.0381949976633663,-0.006540414969615057,2.2611651172733377e-05,0.004755170993006811,0.008086326678257446,4.427791745771703,-0.014856686919379648,0.0844146280594059,0.0546668932999999,-0.01481577210174641,3.990289030476848e-05,0.006316873459613425,0.01610620977373807,4.285699728766915,0.00943913284925972,0.12117029791999989,0.5914226123366336,0.0010430238602769071,6.143490002323668e-05,0.007838041848780643,0.007907135941435661,817.0335957778143,14.887771057372776,0.6659211851485147,0.3053355168316831,-0.022507772559959116,6.30211879752359e-05,0.007938588537972975,0.023866734455850563,114.38753255530156,3.548234194002602,0.4041955299405939,0.2769503675544554,0.00975808794800383,0.00010775734476657073,0.010380623524941589,0.014247021624450086,22.05459862151897,0.885548021550946,0.35853109128712857,0.0245610407099999,0.008092397221196774,5.2129486540165444e-06,0.0022831882651276362,0.008408319775059096,1.3379518489738116,0.09497512886321416,0.033238204079999896,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 10.csv
0.0025386015149999,0.0004688367831532069,1.9090447033430335e-07,0.0004369261611923728,0.0006408684729113693,0.5002665386462897,0.2531461877237808,0.0046141541599999,0.0146545600792079,-0.0016465640579132056,2.1110101273970197e-05,0.00459457302411989,0.004880704300690813,-0.00011937706697651151,0.010410559917620042,0.031099403168316803,0.0586683353762376,0.006138531764680964,3.185060722193478e-05,0.005643634221132229,0.008338595771946976,0.9674913202856334,0.011154611254758952,0.10880567523762369,0.0358233838811881,-0.006579319626170748,2.2295758635180404e-05,0.004721838480420566,0.008098345842114673,4.461100352594324,-0.05670273322810946,0.08548926555445541,0.0416200914199999,-0.014931256684012347,3.834218787859019e-05,0.0061921069014181426,0.016164300604803585,3.831034732468993,-0.02261879912410632,0.11176010460999991,0.4907739117623762,0.0010761489178372412,5.950354530592109e-05,0.0077138541148974995,0.007788558390310966,558.8718518288463,12.643873731009924,0.5837847225346534,0.4308570312475247,-0.02244828963474965,7.330391178468146e-05,0.008561770365098649,0.024025603411991343,370.40929440055197,8.539438754472464,0.540171013920792,0.2569082568613861,0.009515298306202624,0.0001041524132452658,0.010205508965517878,0.01395325464188511,15.204307386263604,0.5444171034843177,0.33273615252475236,0.0250102056299999,0.008233063626227556,5.292317078815641e-06,0.0023005036576401352,0.008548429899831131,1.2866475815744272,0.10771977760333121,0.0296448847199999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 11.csv
0.0026434686549999,0.0005151705031503924,1.8981546713914267e-07,0.00043567816922487944,0.0006746970538362911,0.4815006657937304,0.27826068875009813,0.0037564907649999,0.0125442434356435,-0.001623558829765929,2.1131918124844558e-05,0.004596946608874695,0.004875229368814914,-0.01608769022439338,0.007792545645929217,0.0290261096237623,0.0634909530990099,0.006141374326857946,3.2354343945757314e-05,0.005688087898912719,0.008370831653327356,1.0524747612939898,0.005860100593906911,0.1058379104851485,0.0342299558712871,-0.006470505052702463,2.2425492329398173e-05,0.004735556179520857,0.008018287096783594,3.970292254227984,-0.08853639868472306,0.0778185772277227,0.0347592731899999,-0.014899141118896096,3.883028835081369e-05,0.006231395377506846,0.016149758339727382,3.759795968107981,-0.019978669594841066,0.1004378799899999,0.6304875152871287,0.0010756689537518463,7.361812729461449e-05,0.008580100657603878,0.008647264942898424,834.2744542779631,16.942608748977335,0.7433832149306929,0.5199189415643564,-0.022477648135295753,6.900404795544264e-05,0.008306867517629171,0.023963487092858733,474.3823594442942,8.989718321458646,0.6505841412277227,0.3482483205940594,0.009781176969853771,0.000108534034174365,0.01041796689255466,0.014290047483824635,41.371661771227664,1.379778056553901,0.4377716585643564,0.0234006979999999,0.0083064827905924,5.155397995585549e-06,0.0022705501526250303,0.008611216774997205,1.0878430377086046,0.0865639197101532,0.0264632998699999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 12.csv
0.0025273657499999,0.0004972914165353151,1.9058130390737673e-07,0.00043655618642664625,0.000661725061386583,0.5029715812236897,0.26636371826148764,0.0043557315649999,0.011618665960396,-0.0017363577997024995,2.1080964079828436e-05,0.0045914011020415585,0.004908757733726134,-0.02866525996448477,0.012200241107965344,0.028285647643564303,0.0495795558217821,0.006109895153385791,3.147684045675566e-05,0.005610422484693614,0.008295038230299054,0.6471480901543929,-0.020293625781445713,0.08843938962376219,0.0333406007029702,-0.006631873221126658,2.1880171384969117e-05,0.004677624545105038,0.008115535336998169,3.962749668647688,-0.05964581325778764,0.0808201509207919,0.0401579498299999,-0.014884012991267188,3.7069335967085776e-05,0.006088459244101563,0.01608114357535857,4.203942346168648,-0.014455274149971133,0.1098480732999999,0.3007174086138613,0.0009583415012100751,4.666082062381464e-05,0.0068308726107148745,0.006897770585976039,203.8489212254095,6.67882189542523,0.362676629861386,0.18945529590099,-0.022519615813133314,5.914457917376431e-05,0.007690551291927277,0.023796589578023324,57.04484256109977,2.4332113386776,0.2839564100396038,0.2295173722475247,0.00961236684127286,0.0001008386966617778,0.010041847273374446,0.01390094575750081,10.991679786996812,0.4061291790249767,0.3060504532871286,0.0221280640599999,0.008259063724773804,5.151296039422849e-06,0.002269646677221556,0.00856524545178347,1.150452711215153,0.09314310984209637,0.0293080110299999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 13.csv
0.0024749321799999,0.0004908341872780493,1.8936519130318685e-07,0.0004351611095941213,0.0006559599002256846,0.47683963433457555,0.2729084437281696,0.0038838294349999,0.0121740124455445,-0.0017448401387772212,2.11618824815032e-05,0.004600204613003991,0.004919994877171246,-0.030705343539171537,0.006318767023067004,0.0290261096237623,0.0527328058712871,0.006101785968056275,3.236324027059762e-05,0.005688869858820609,0.008342363710038426,1.115229533720207,-0.032112621995188925,0.09300232793069299,0.0327847537227722,-0.006644490368569882,2.2713576261861333e-05,0.004765876232327203,0.008176969397024749,4.279435911407398,-0.029966362732807766,0.0761510362871286,0.0671888238399999,-0.01491638161935094,4.0379983311823216e-05,0.006354524633033002,0.016213525956001482,6.2621141050443345,-0.039847839975102425,0.1629350602599999,1.014310388910891,0.0011424604776355083,8.898880042969226e-05,0.009433387537342684,0.009502316368794056,2937.520409286391,33.7248909219577,1.1064679301980198,0.4940980061386138,-0.022567136007932503,6.423472632982248e-05,0.008014656968942744,0.023948076205205848,359.2914508550363,6.684900323222424,0.6113171106732672,0.2929840561089108,0.009831390112112742,0.00010737838548560191,0.010362354244359816,0.014284068643847595,17.361060717483163,0.560187570812843,0.383991994871287,0.0244487494799999,0.008234536278920995,5.2670336425427495e-06,0.0022950018829061445,0.008548369515375943,1.4618457713975141,0.06699643806648937,0.0313292531699999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 14.csv
0.0025723088099999,0.0004935489119569558,1.9057729716444612e-07,0.0004365515973678783,0.0006589141261639038,0.4679200274352042,0.26911287718112187,0.003932517749999901,0.014580513881188,-0.0017465906371772828,2.1109385803796483e-05,0.004594495163105135,0.004915278695829141,-0.028855652273202193,0.010311137434821064,0.0316917727524751,0.0522134470396039,0.006066307847508472,3.20904245113974e-05,0.0056648410843903995,0.008300031048866039,1.7928998417789606,-0.11018448901203753,0.1144815253267326,0.0355639886237623,-0.006571175309896306,2.2598575812940775e-05,0.004753795937242234,0.008110420504901801,4.847291051017858,-0.09141223263003305,0.0940122525841583,0.0541045311499999,-0.014904124467656566,3.740910281486332e-05,0.006116298129985434,0.016110308158513366,5.0035863777198895,-0.02885177002321171,0.13867850618999988,0.7173355094059406,0.0010746974322456567,6.144026899067047e-05,0.007838384335478229,0.007911715589020239,1288.3755077624744,18.004415400366447,0.8310844785346534,0.2202631072673267,-0.022513342392462207,5.847713691567694e-05,0.007647034517751109,0.02377662134526083,46.50260644054949,1.9248911043949106,0.3237036582772276,0.242136478980198,0.0097590894736163,0.00010586102720138067,0.01028887881167723,0.014181003298618513,10.109432313840307,0.2539744462707189,0.3400478114257425,0.0245236102999999,0.008335618855676463,5.252347676236878e-06,0.0022918000951734157,0.008644934319203696,1.397896218134517,0.11914733376348155,0.029570023899999902,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 15.csv
0.0025610730449999,0.000517264100695392,1.8815681235163206e-07,0.0004337704604415013,0.0006750695980562633,0.4728123343880135,0.2755034300123561,0.0034980681699999,0.0130625668217821,-0.0016923951835719304,2.11064744703445e-05,0.0045941783237423975,0.004895985695212147,-0.022885892352267678,0.012911183074636063,0.029951687099009798,0.0637135354554455,0.006107769028168589,3.2830905434935336e-05,0.005729825951539483,0.008374708826961735,1.1612641058125792,-0.051925442514746976,0.1131460311881187,0.0308207610594059,-0.006595039094572204,2.4179867252389176e-05,0.004917302843265724,0.008226445642640868,4.095955225041015,-0.07163115548499838,0.0848222491782177,0.0418450362799999,-0.014979684266242035,4.186375343723536e-05,0.006470220509166234,0.016317312712378053,4.336526141017164,-0.0031367865088194526,0.1165964190999999,0.4129779939207921,0.0011314844873493073,5.9389200970431306e-05,0.0077064389292611215,0.007789060156112766,318.6113964385589,8.798718493165675,0.5096244746732673,0.2198567692277227,-0.022492863878761715,5.935087729845956e-05,0.00770395205712364,0.023775613614940898,38.732423944134496,1.6407856691227805,0.3249596122178217,0.2441406900495049,0.009721752343617693,0.00011083949102095194,0.01052803357806917,0.014330106756461658,9.646164255664203,0.3138210165152482,0.3387859007524751,0.0248604839899999,0.008296971372501308,5.33915224747717e-06,0.0023106605651798296,0.00861271654030152,1.376166597465942,0.12348423860931843,0.0320030005499999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 16.csv
0.0026097613599999,0.0005172994465394555,1.950653525579161e-07,0.00044166203431800216,0.0006801941413654951,0.5178203759850257,0.23272893204109668,0.0043557315649999,0.0131366130198019,-0.0016268891732190538,2.1055782451896157e-05,0.004588658022984079,0.004868526556755497,-0.013017669954328515,0.005117293579144032,0.0304700104851484,0.0605231883465346,0.006198000089833348,3.1868902209919336e-05,0.005645254840121864,0.008383561732550998,1.2806795321764435,-0.03235898352885528,0.10869438405940579,0.0414189101485148,-0.006555676443265118,2.2717597446316882e-05,0.0047662980861793445,0.008105213820442868,4.9779316528182544,-0.0872717225932536,0.09671737455445531,0.0535796598099999,-0.01493251965567422,3.803552539131864e-05,0.006167294819555705,0.016155979346929594,4.830807839595091,-0.013246755044093316,0.13826610727999988,1.3648928512871286,0.0010830533287323528,9.46553940233749e-05,0.009729100370711308,0.009789198053786282,6330.257127368261,50.290575283106456,1.4714075791287127,0.458488017940594,-0.022524369506448906,6.393985970088707e-05,0.007996240347868933,0.023901612526437046,253.39520376733128,5.3826761810632,0.5721239597623762,0.2665210469900989,0.009751715763041577,0.00010812894957666536,0.010398507084032081,0.014255697453994281,12.268569021265227,0.3628738442601733,0.36190855808910866,0.0219783424199999,0.008383108688363962,5.296642426232974e-06,0.002301443552693173,0.008693282102126694,1.2871361978586755,0.11798155380261957,0.026875034379999902,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 17.csv
0.0025760540649999,0.00041916305645094603,2.1283012092301833e-07,0.0004613351503224292,0.0006233199730606402,0.7820624199295554,0.09196036663486347,0.0059624459599999,0.0138770749999999,-0.0015560223338267275,2.1278106049991788e-05,0.004612819750433761,0.004868193869738484,-0.012953081810023637,0.0046791550527573115,0.0334318584059405,0.0600409265742574,0.006121129765970261,3.360053003214644e-05,0.005796596417911673,0.008430228920023083,1.5245187137841265,-0.041039176573186606,0.1109573046831682,0.0376020942178217,-0.006483873751583498,2.5255559102657714e-05,0.005025490931506863,0.00820342476829837,4.520382110936219,-0.12871901554431806,0.09101067889108899,0.0488183269399999,-0.014953730667225627,4.399257991268018e-05,0.006632690247002356,0.016358687012734376,4.760551643018052,0.009790394887431409,0.1291183496399999,0.7259795002772276,0.0010691813232642218,6.473276627386046e-05,0.008045667546814277,0.008116397906453176,1141.9250063546467,15.850528667012293,0.815614331782178,0.3978328305742574,-0.022448665959184055,7.491988360840744e-05,0.008655627279891819,0.024059561237799756,246.02692956505257,6.533609268446528,0.5081441884356435,0.1495716195940594,0.009803582263448293,0.00011742239680599467,0.010836161534694593,0.014612755455498207,5.575069864330159,0.0872920046893627,0.2470004567821782,0.0235504196399999,0.00833653473102115,5.5011955110570395e-06,0.0023454627498762457,0.008660196697106765,1.3893434471240687,0.10988641956739523,0.0283348203699999,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 18.csv
